27,11,24,9,32,77,43,0,11,68,0,89,94,22,32,85,71,78,41,15,89,3,77,89,29,36,81,2,73,77,69,23,22,69,81,0,88,71,92,49,14,27,68,14,85,98,93,48,80,18,53,31,65,76,8,32,84,61,21,42,63,55,72,74,16,7,58,57,57,60,88,79,55,26,33,22,82,64,48,27,86,78,67,45,71,94,4,63,70,35,65,27,63,64,84,58,45,54,71,10,56,36,55,6,31,28,37,44,30,78,70,98,90,48,67,19,47,76,41,28,96,17,35,85,91,5,76,36,81,91,20,70,24,24,67,94,31,53,1,45,21,86,74,11,24,87,42,98,0,68,21,0,97,25,60,0,34,27,30,14,98,46,38,14,95,58,65,70,15,42,11,51,71,71,80,72,37,55,21,9,41,84,29,45,36,62,5,60,94,40,46,96,46,93,90,17,50,19,76,19
59,46,12,89,65,22,53,17,63,74,51,34,54,46,88,38,81,73,76,58,24,86,51,88,48,87,59,99,45,66,58,7,53,39,80,88,0,29,5,81,87,42,22,30,75,95,69,97,87,81,87,97,98,46,9,69,32,85,71,1,73,97,70,50,36,70,65,66,61,40,96,47,28,86,70,47,22,43,37,73,67,13,90,89,49,37,56,92,11,43,97,21,47,11,43,5,34,74,61,98,90,71,4,24,32,3,89,7,49,35,93,38,64,36,45,58,96,22,42,0,31,30,3,90,42,38,7,15,58,3,4,38,3,72,63,98,44,78,83,21,13,60,10,85,63,73,32,77,84,10,37,56,33,83,50,10,2,75,24,35,19,50,88,72,84,80,78,32,61,16,28,17,51,37,75,60,65,81,78,99,88,57,72,30,13,38,46,5,8,88,85,95,54,59,51,3,30,19,38,94
32,70,97,62,33,83,19,0,81,45,2,64,56,13,74,45,76,49,33,34,29,48,12,78,27,20,1,6,53,85,47,27,26,19,55,71,29,0,46,92,75,37,3,60,25,55,77,43,93,89,13,90,3,70,45,10,71,2,66,21,48,66,24,67,60,55,81,75,36,49,95,85,73,13,58,3,8,92,33,89,9,6,47,81,70,83,19,84,41,42,47,42,34,42,76,75,49,18,76,90,73,23,61,96,73,53,10,53,26,39,85,97,89,62,4,21,50,27,61,27,88,31,26,8,80,12,94,37,61,18,29,51,59,90,10,44,32,55,93,73,42,30,33,8,52,0,0,3,80,33,34,52,53,74,43,66,40,46,97,53,5,98,92,13,11,23,75,27,25,39,83,16,23,37,72,91,59,17,3,61,25,32,35,77,7,50,2,44,55,74,64,30,23,28,44,92,99,20,56,62
9,93,31,11,98,48,9,64,27,57,9,40,43,8,84,72,95,59,20,66,34,48,73,23,55,31,28,94,69,50,47,39,65,55,12,92,5,46,0,57,32,48,44,87,92,55,26,59,29,49,87,8,68,95,61,88,14,66,1,80,65,33,85,41,75,38,65,28,65,1,82,70,59,31,66,12,63,17,99,6,60,87,63,67,15,53,36,7,24,18,70,37,74,3,58,54,67,57,72,60,49,40,31,73,60,44,71,27,0,48,66,51,95,4,35,13,40,48,58,36,22,22,80,48,16,13,0,84,86,31,99,14,90,82,5,21,9,40,5,28,86,25,13,93,60,11,55,18,17,95,61,96,93,6,92,75,40,54,33,66,35,54,2,36,33,7,25,11,80,71,86,68,91,55,42,5,81,20,40,79,26,84,32,9,44,55,93,39,94,86,62,56,38,55,38,17,87,94,58,27
15,73,84,46,23,7,22,12,54,10,25,25,66,45,99,13,69,28,30,45,71,71,57,24,25,30,69,16,19,73,15,86,30,77,9,49,81,92,57,0,85,38,42,57,42,23,32,27,43,7,22,81,40,52,67,5,46,34,45,69,7,78,32,98,19,55,66,87,79,72,46,93,19,92,98,12,92,79,32,43,55,87,70,13,21,19,20,12,16,10,21,78,93,15,79,15,20,79,69,23,57,26,91,94,9,72,18,36,34,74,24,41,87,6,11,19,62,63,21,58,17,85,82,72,46,95,27,1,58,56,97,76,82,9,68,10,73,66,92,27,57,30,49,82,74,14,81,62,60,24,98,36,67,93,24,13,32,16,31,14,91,0,95,92,64,86,82,91,38,66,89,43,94,8,94,16,14,3,71,81,79,47,43,54,3,17,99,29,14,62,70,90,49,75,0,25,42,46,15,30
61,87,51,11,38,90,19,74,77,37,27,64,95,55,28,26,95,53,70,31,33,20,67,68,70,64,65,47,92,77,88,62,77,68,4,14,87,75,32,85,0,39,43,90,88,23,9,63,18,64,41,53,26,40,11,84,83,16,36,70,56,30,35,72,25,13,80,19,62,81,96,44,99,74,47,4,87,81,89,96,88,94,92,79,91,43,57,68,86,11,21,30,98,2,66,56,5,69,68,17,30,45,78,77,32,2,34,19,59,76,52,33,73,6,49,99,33,11,40,46,57,82,31,5,13,1,69,98,30,37,77,83,8,73,68,98,15,92,68,78,8,38,82,40,40,18,74,27,69,56,97,16,55,0,66,11,41,18,48,87,17,57,13,80,18,34,31,57,53,38,13,14,80,67,76,30,41,73,94,76,51,14,67,44,77,59,81,75,52,59,92,50,78,58,98,14,89,97,13,26
96,95,45,21,96,99,9,82,28,90,56,46,30,26,73,94,24,70,71,1,70,70,41,66,69,91,39,97,65,7,58,58,7,31,85,27,42,37,48,38,39,0,53,17,59,99,58,25,58,43,30,36,62,64,9,78,35,75,72,3,29,74,9,10,10,7,26,36,36,60,23,36,71,93,39,28,49,43,51,80,34,53,65,0,80,58,24,12,26,53,47,72,66,22,9,69,10,39,77,43,94,76,13,15,73,69,98,52,68,26,67,89,37,92,61,5,5,21,65,22,22,1,93,90,68,46,91,60,72,35,85,38,57,76,6,15,46,65,18,92,1,13,53,89,14,71,48,75,77,42,0,54,61,3,15,12,82,76,18,6,4,50,71,22,74,6,76,34,84,67,59,58,92,14,33,94,49,21,51,80,47,17,53,31,76,18,8,13,22,19,48,38,29,81,43,33,90,81,92,77
66,12,29,31,60,6,15,12,52,24,95,49,12,97,94,13,6,7,77,25,25,10,66,45,72,30,66,24,42,5,4,97,95,28,85,68,22,3,44,42,43,53,0,0,33,53,0,48,43,3,62,8,55,46,23,57,14,26,22,30,0,97,10,67,46,9,79,50,40,15,34,50,27,89,59,59,96,92,66,2,65,21,51,65,91,57,20,78,21,98,89,9,84,11,21,4,45,61,66,16,71,16,72,30,10,64,8,42,89,31,65,76,77,30,84,4,15,48,28,20,89,47,55,82,45,96,99,42,6,81,12,44,45,17,99,52,63,56,51,40,66,94,75,3,19,32,86,96,23,86,51,39,11,93,23,72,23,86,91,0,7,53,64,46,34,41,35,21,74,29,93,27,19,80,72,43,80,19,96,40,58,52,58,69,5,63,36,37,60,19,92,12,75,63,64,82,99,57,41,26
46,0,58,18,15,82,92,12,62,18,20,91,99,26,66,36,36,85,31,50,78,79,76,79,56,49,98,69,56,34,22,31,39,55,6,14,30,60,87,57,90,17,0,0,46,97,48,64,53,46,18,12,8,24,61,24,80,36,13,21,7,5,64,79,16,12,17,56,57,60,85,2,11,63,48,14,23,56,40,12,49,72,76,50,86,17,21,0,23,0,98,26,87,66,63,59,57,89,47,88,33,33,37,41,80,56,98,21,3,84,11,41,52,66,44,19,73,50,85,9,74,55,29,6,86,85,32,60,56,66,85,35,4,81,48,23,19,26,59,43,57,83,15,89,64,48,94,14,44,70,25,0,4,96,97,5,74,63,58,99,38,86,44,94,69,3,6,13,7,48,2,45,4,30,57,78,25,58,94,73,96,55,33,39,88,69,83,39,35,16,70,66,96,93,63,29,25,82,24,89
25,47,63,74,71,94,62,90,37,75,7,57,87,54,3,76,8,7,89,51,39,77,83,80,65,18,42,83,40,68,57,63,16,96,85,85,75,25,92,42,88,59,33,46,0,22,93,4,33,59,93,88,76,57,5,13,29,78,44,51,63,10,93,0,6,47,73,19,48,57,88,10,25,0,81,62,70,69,25,90,9,80,70,60,25,22,57,71,89,12,30,69,96,75,56,15,14,10,42,27,31,49,4,8,19,66,34,6,52,54,88,18,69,30,87,71,99,62,59,32,88,84,25,90,54,83,55,30,33,34,63,13,73,40,86,19,77,1,16,96,53,68,68,77,59,37,49,75,11,2,34,33,32,69,79,41,6,44,63,72,70,51,99,0,56,85,31,2,0,77,40,68,19,33,44,36,50,47,86,40,36,28,46,76,16,37,53,76,21,89,94,98,77,26,42,85,65,70,67,78
22,75,32,47,80,76,42,98,87,37,44,5,70,24,77,65,40,45,14,11,10,89,27,87,89,20,83,18,7,55,74,59,66,51,51,98,95,55,55,23,23,99,53,97,22,0,47,26,67,75,28,19,30,85,58,37,14,6,19,78,67,44,3,78,51,61,7,94,93,44,47,66,36,20,25,78,79,60,52,47,38,78,56,98,88,35,5,33,66,48,62,12,22,20,13,22,6,44,42,66,66,31,70,92,76,58,49,36,59,80,42,80,67,56,84,7,53,9,77,17,81,29,98,58,75,22,74,10,37,32,4,45,8,92,11,98,56,74,99,28,77,93,14,92,1,95,76,61,56,62,9,19,98,67,95,3,39,38,46,98,13,15,6,17,29,70,42,32,23,68,42,97,27,56,19,16,74,20,98,90,54,3,34,91,68,63,47,21,81,55,66,61,18,9,92,79,59,11,99,9
50,55,72,97,39,81,10,12,63,29,20,3,70,69,44,63,65,5,5,96,14,86,70,98,42,31,21,93,78,59,7,3,17,61,19,93,69,77,26,32,9,58,0,48,93,47,0,55,6,5,98,74,13,4,4,47,47,68,74,4,12,84,36,25,65,90,25,80,45,8,9,70,42,63,81,89,26,13,49,17,99,66,57,63,37,6,36,54,33,2,68,3,79,94,2,7,31,46,47,41,99,17,80,2,35,85,4,33,64,67,29,88,49,79,71,67,43,91,4,83,47,45,41,48,16,10,25,6,42,26,75,41,62,91,16,58,29,79,74,73,78,65,23,66,66,97,19,96,7,29,1,10,76,7,34,64,67,29,76,27,75,65,82,22,89,41,93,89,75,39,97,89,47,72,49,94,30,53,55,66,29,39,14,20,79,91,1,65,88,85,90,43,10,27,69,55,35,17,30,21
35,2,86,66,42,9,9,69,39,44,7,53,36,11,6,82,5,58,43,52,24,81,19,73,29,75,96,80,32,56,78,95,55,91,0,48,97,43,59,27,63,25,48,64,4,26,55,0,20,31,25,46,37,85,42,35,35,45,96,32,94,77,16,42,66,95,30,72,93,99,69,10,10,89,20,72,10,27,8,42,91,49,87,4,56,87,44,98,5,59,2,45,72,91,20,21,16,72,10,25,13,74,66,93,74,12,81,46,83,81,49,84,45,37,22,3,83,56,42,12,23,3,82,96,51,0,63,54,40,5,99,87,4,73,44,13,61,72,66,6,17,20,54,79,16,85,66,20,21,89,43,59,8,13,21,60,97,24,91,15,13,46,3,0,22,62,49,37,2,36,82,4,62,89,41,80,38,34,68,29,76,30,42,54,17,35,69,84,71,17,23,59,52,88,62,29,55,10,47,65
50,50,27,33,89,18,56,29,5,21,65,94,13,62,35,23,6,59,23,25,54,22,20,4,91,39,63,42,57,17,0,42,33,87,73,80,87,93,29,43,18,58,43,53,33,67,6,20,0,66,0,62,96,66,35,6,84,48,26,35,62,54,31,0,85,85,37,63,30,75,79,86,9,8,16,96,73,90,62,85,99,44,51,80,54,37,96,31,70,54,72,36,83,54,75,39,1,51,33,32,70,86,10,71,36,52,68,90,40,67,53,38,5,96,3,59,5,84,61,67,55,79,21,15,21,71,55,12,24,31,71,59,52,76,85,2,62,45,56,53,49,13,58,97,90,39,99,66,60,35,61,12,49,41,53,30,17,63,60,79,38,53,22,21,15,86,69,86,13,52,71,61,77,31,36,11,6,80,34,71,41,51,80,75,99,94,0,89,32,42,28,63,52,35,43,96,29,8,46,70
3,42,70,94,76,79,88,41,66,48,34,51,77,90,42,55,64,75,96,63,22,69,60,60,31,14,2,14,97,96,26,67,17,50,91,18,81,89,49,7,64,43,3,46,59,75,5,31,66,0,29,14,85,52,22,98,3,58,86,46,22,12,94,6,79,85,46,82,52,95,13,31,15,19,22,77,98,60,77,79,47,69,92,59,78,71,12,16,56,95,53,63,14,89,64,1,57,9,95,84,19,20,2,4,77,93,5,61,6,2,69,97,86,5,62,97,33,80,28,41,1,42,11,9,30,20,88,35,45,60,77,65,14,29,68,3,63,31,26,33,88,89,47,96,83,40,30,9,72,80,25,78,57,9,69,69,15,2,90,74,30,85,35,83,46,89,61,5,1,9,68,32,87,15,21,35,23,65,31,40,51,11,64,6,0,97,14,49,84,47,36,8,0,76,90,77,92,54,49,91
90,62,6,97,81,67,55,54,92,87,43,30,65,82,50,36,54,36,74,39,89,60,57,26,10,97,55,77,8,16,19,34,49,48,70,53,87,13,87,22,41,30,62,18,93,28,98,25,0,29,0,65,13,17,95,85,67,87,91,31,16,72,54,82,30,57,66,52,84,96,62,40,49,94,23,47,57,92,88,91,59,59,22,83,52,83,75,42,94,99,64,17,4,19,70,88,56,9,13,35,36,58,71,95,21,56,96,48,76,17,8,65,15,88,12,37,76,76,66,17,80,73,90,78,85,58,71,31,65,90,17,95,9,74,47,54,55,26,98,59,19,84,29,79,98,80,50,67,92,88,27,38,6,52,43,82,13,38,57,73,26,62,15,10,17,51,47,98,56,26,79,90,57,88,33,57,95,63,65,44,36,71,21,17,61,20,67,61,35,42,92,54,7,68,18,60,51,55,8,50
42,51,34,12,91,74,0,76,95,50,31,59,78,86,32,89,39,30,1,73,4,0,35,59,88,35,76,20,7,21,63,39,59,97,83,31,97,90,8,81,53,36,8,12,88,19,74,46,62,14,65,0,12,43,59,86,84,15,52,15,97,75,64,42,14,75,34,73,30,53,72,71,55,99,99,74,42,91,61,96,90,56,7,96,87,67,90,0,22,10,20,76,74,88,64,53,43,38,30,62,95,5,88,48,10,3,52,80,75,68,14,40,10,45,46,89,59,17,65,81,85,94,99,15,25,94,82,37,42,97,21,98,5,62,8,13,33,21,12,69,56,9,76,3,9,30,41,57,78,39,95,74,82,18,99,66,84,91,38,86,33,91,49,37,42,33,88,63,92,31,39,28,97,86,62,51,84,98,99,10,99,90,27,50,8,33,26,40,44,9,78,61,31,89,92,0,79,81,12,51
94,71,37,54,57,95,40,71,43,97,12,89,45,95,1,9,25,29,9,92,90,23,96,35,53,54,42,50,54,94,67,84,30,33,67,65,98,3,68,40,26,62,55,8,76,30,13,37,96,85,13,12,0,23,71,37,92,98,76,61,4,87,69,49,78,15,0,65,25,24,52,30,75,50,97,44,43,37,44,78,33,79,76,82,15,54,37,29,71,11,57,51,76,47,15,15,25,84,23,29,10,37,68,52,57,98,18,36,64,67,75,71,28,68,37,51,62,8,29,33,29,31,2,70,94,22,77,91,75,2,27,51,81,48,34,13,11,88,20,52,80,0,63,33,35,34,73,39,54,34,68,73,95,57,18,7,22,79,63,26,3,3,69,99,1,70,57,10,95,52,18,22,40,49,49,85,2,18,19,65,96,7,53,90,42,88,10,55,65,36,20,43,66,18,57,61,56,83,2,19
44,77,3,6,67,46,43,52,28,12,85,19,84,25,35,13,53,19,92,87,86,46,85,31,98,52,90,97,7,41,3,92,45,15,98,76,46,70,95,52,40,64,46,24,57,85,4,85,66,52,17,43,23,0,13,14,31,65,87,11,25,15,36,74,15,72,49,86,83,2,79,87,21,12,71,38,26,48,69,70,66,92,63,3,62,97,59,40,16,94,66,24,0,70,11,55,27,95,35,59,74,13,17,72,64,5,57,50,96,2,86,61,99,81,67,57,91,40,32,75,41,78,3,57,8,4,52,88,11,5,56,46,79,41,70,66,75,24,29,61,64,44,92,23,96,57,94,47,75,32,70,21,24,23,16,43,27,2,73,97,87,0,83,33,76,81,59,17,21,16,13,18,27,33,19,10,21,83,77,38,89,35,22,96,91,21,2,36,7,86,18,51,12,95,30,98,35,28,81,65
12,2,75,30,21,11,77,95,88,12,20,96,13,28,32,98,12,15,44,78,85,81,64,91,72,98,36,9,32,36,51,57,78,56,81,8,9,45,61,67,11,9,23,61,5,58,4,42,35,22,95,59,71,13,0,35,62,13,62,38,9,60,9,71,18,45,51,71,16,54,31,44,96,95,46,7,49,51,2,37,81,43,81,23,60,77,87,42,78,21,68,33,48,55,42,92,51,25,39,49,21,72,35,5,86,12,49,79,4,84,48,73,6,10,4,44,77,93,54,82,18,56,67,22,1,26,27,52,57,53,34,42,16,87,48,63,17,58,23,5,63,89,94,86,79,37,19,35,68,80,12,93,78,20,14,51,92,86,80,11,90,93,53,82,34,53,53,16,53,90,91,64,43,9,97,74,17,1,70,69,55,0,15,58,0,82,8,13,38,68,28,43,32,98,24,66,91,20,68,43
96,2,37,57,50,30,80,38,83,84,51,2,58,64,58,28,36,3,19,19,25,81,26,16,39,18,19,98,95,35,7,28,3,61,69,32,69,10,88,5,84,78,57,24,13,37,47,35,6,98,85,86,37,14,35,0,92,2,48,20,73,24,66,67,22,48,72,17,85,52,45,54,6,1,78,52,48,87,24,46,31,10,35,52,1,14,30,27,11,76,34,41,75,20,1,89,43,17,43,86,70,22,29,3,87,69,78,82,35,13,6,1,44,49,70,45,91,28,49,47,99,23,17,78,31,6,55,67,32,72,97,82,24,42,36,3,39,18,48,26,90,54,17,91,77,38,46,78,75,74,31,58,80,23,22,26,12,84,69,50,75,38,69,76,27,64,4,51,75,30,4,74,29,4,51,39,84,50,82,42,77,29,33,94,34,38,38,50,9,35,75,98,55,27,96,41,50,0,89,4
85,87,50,13,20,60,10,49,32,92,23,34,82,65,69,48,76,25,78,59,29,99,12,81,24,11,15,87,94,13,57,16,6,19,68,84,32,71,14,46,83,35,14,80,29,14,47,35,84,3,67,84,92,31,62,92,0,28,30,20,53,3,6,61,2,30,35,98,4,93,53,49,63,75,5,39,55,83,80,14,31,60,42,96,48,69,15,63,57,48,39,13,50,11,16,16,8,67,74,40,98,96,32,90,92,86,26,2,72,29,52,97,34,9,18,39,83,6,56,14,47,75,69,18,75,54,81,24,50,58,82,40,17,82,32,52,25,46,17,19,58,2,26,3,65,25,55,9,46,31,65,75,12,61,44,88,97,59,92,12,91,11,52,1,16,42,20,80,39,60,38,78,99,49,69,52,41,44,8,16,80,40,7,48,60,12,12,22,24,38,32,5,44,9,9,49,96,98,2,38
60,45,21,93,20,13,83,6,99,69,96,67,60,52,50,82,51,0,52,14,84,12,35,53,46,24,80,78,28,40,81,54,56,95,24,61,85,2,66,34,16,75,26,36,78,6,68,45,48,58,87,15,98,65,13,2,28,0,43,50,16,44,25,37,50,4,80,85,57,5,34,79,44,87,84,5,11,12,77,83,3,99,24,45,64,89,25,31,32,3,41,28,22,45,4,0,46,19,6,31,30,66,22,41,46,64,68,6,6,26,4,22,80,13,40,47,13,99,20,94,7,10,23,91,40,69,51,60,5,39,79,37,34,73,19,73,87,84,14,92,46,5,90,11,19,76,31,66,86,55,55,24,17,34,16,27,55,68,69,80,70,31,70,68,84,77,65,1,50,17,64,0,60,34,84,61,19,92,82,66,6,63,86,42,23,45,44,98,26,68,20,28,6,46,69,10,74,18,67,5
58,2,56,54,78,69,65,14,94,90,52,64,15,17,53,70,35,70,35,42,11,91,38,22,54,69,68,13,18,40,58,0,14,16,60,21,71,66,1,45,36,72,22,13,44,19,74,96,26,86,91,52,76,87,62,48,30,43,0,12,15,27,4,18,45,92,81,69,72,62,4,5,63,50,62,34,96,24,70,67,1,99,87,93,45,96,49,67,38,18,55,60,9,58,58,56,0,20,92,30,7,97,41,43,49,22,76,62,28,67,57,50,4,51,70,12,95,56,69,39,31,90,64,26,51,88,30,72,35,52,24,40,97,50,56,81,18,72,85,37,72,38,25,50,6,8,43,56,49,52,73,86,69,55,68,17,83,46,70,93,33,47,34,8,13,22,28,45,79,89,41,98,51,66,29,64,68,60,44,40,74,66,98,67,13,16,60,11,10,30,39,80,47,75,85,84,42,55,68,60
67,62,73,75,37,9,31,63,96,89,74,69,7,65,81,29,60,90,50,21,26,44,79,94,28,22,94,77,60,29,23,77,50,70,33,42,1,21,80,69,70,3,30,21,51,78,4,32,35,46,31,15,61,11,38,20,20,50,12,0,11,31,32,54,2,92,11,24,48,29,8,52,27,16,26,35,27,17,51,28,56,96,55,86,37,60,84,69,4,45,10,89,94,18,53,52,31,38,29,18,40,38,9,99,19,14,14,82,6,84,63,54,25,23,55,56,85,63,49,21,18,17,36,51,66,92,86,3,76,59,9,23,59,51,55,17,56,45,57,0,67,20,8,10,63,54,97,38,54,7,24,16,94,98,45,15,68,34,16,24,89,43,63,38,20,92,40,93,73,68,64,83,10,8,51,17,42,59,66,89,18,62,89,4,24,41,75,78,87,49,83,73,69,9,87,7,12,43,91,72
86,40,27,30,4,80,58,60,50,60,67,52,82,66,23,55,20,74,15,96,63,79,98,36,25,17,82,9,45,63,40,67,31,54,46,63,73,48,65,7,56,29,0,7,63,67,12,94,62,22,16,97,4,25,9,73,53,16,15,11,0,59,63,67,70,51,3,40,48,44,52,15,25,83,36,31,65,40,29,24,77,84,50,36,46,57,98,43,77,33,80,52,21,72,33,3,11,69,20,25,0,98,3,75,4,70,13,34,72,44,48,62,2,66,79,79,75,31,64,4,54,92,10,94,74,22,18,58,45,89,83,8,77,87,93,77,40,86,16,95,94,77,53,22,91,38,45,88,80,78,61,55,44,63,19,76,70,42,19,76,81,1,74,57,12,67,95,85,82,27,30,71,39,32,44,43,57,89,90,58,2,25,71,29,7,90,99,74,88,3,75,60,44,64,18,99,60,21,59,12
17,99,20,55,57,30,99,2,24,92,14,31,35,91,3,10,35,48,21,76,84,6,18,44,7,0,99,74,41,99,6,64,45,35,81,55,97,66,33,78,30,74,97,5,10,44,84,77,54,12,72,75,87,15,60,24,3,44,27,31,59,0,75,59,30,69,21,83,72,17,88,4,50,17,38,33,29,33,69,59,22,79,36,53,36,41,44,6,42,94,20,35,11,6,67,51,77,64,89,94,77,65,40,60,93,14,19,47,78,28,19,35,49,73,38,94,18,8,81,31,28,64,68,24,13,38,10,44,14,83,5,68,10,58,8,8,62,23,87,64,71,41,70,60,26,91,59,66,91,72,86,54,15,29,83,51,72,85,61,30,13,92,87,77,56,31,99,25,24,57,90,78,14,77,48,24,55,73,62,18,19,13,61,69,57,50,52,73,38,43,78,17,45,73,19,5,91,85,60,54
12,5,56,88,0,5,66,80,43,15,54,63,72,30,55,11,82,87,72,6,93,39,50,94,88,21,60,95,14,95,66,68,94,95,44,72,70,24,85,32,35,9,10,64,93,3,36,16,31,94,54,64,69,36,9,66,6,25,4,32,63,75,0,49,43,50,95,78,33,61,98,96,50,14,77,42,67,55,52,68,95,49,45,57,71,96,12,2,33,62,31,60,39,43,19,99,4,58,37,24,87,27,63,6,94,7,86,13,71,36,59,53,43,32,58,98,85,90,69,10,39,59,94,95,51,2,85,20,93,50,86,75,7,0,54,93,22,18,18,74,31,73,40,42,83,50,84,26,22,78,81,54,84,63,27,83,64,75,45,23,86,11,8,77,27,6,68,35,17,75,1,40,52,68,23,47,48,4,29,97,76,55,14,21,85,15,11,13,76,28,6,96,49,13,88,14,12,69,4,66
51,35,58,43,91,15,82,74,97,87,43,27,10,84,14,88,18,9,4,24,35,89,7,16,10,39,45,16,21,93,16,3,96,5,54,74,50,67,41,98,72,10,67,79,0,78,25,42,0,6,82,42,49,74,71,67,61,37,18,54,67,59,49,0,16,94,31,51,28,84,1,19,54,23,83,97,12,51,47,50,83,96,83,72,44,23,24,5,78,22,73,2,90,68,62,74,88,58,8,15,43,24,93,65,17,96,21,9,1,45,29,23,0,60,71,27,13,91,61,47,49,85,92,5,53,53,66,91,91,89,22,22,64,67,37,69,22,98,24,37,7,84,37,46,88,62,90,96,50,44,73,28,55,53,29,7,25,30,62,73,32,19,14,21,55,60,60,54,23,52,56,95,20,87,26,2,52,96,76,81,50,23,23,47,81,49,58,63,33,2,64,33,65,8,10,53,54,47,74,4
63,83,61,86,32,18,94,35,83,21,59,95,38,80,36,13,99,29,10,8,65,9,61,11,63,84,6,93,17,63,94,85,45,4,83,16,36,60,75,19,25,10,46,16,6,51,65,66,85,79,30,14,78,15,18,22,2,50,45,2,70,30,43,16,0,79,5,2,15,1,67,44,24,19,60,20,43,34,27,87,86,27,93,14,67,67,41,51,39,36,18,42,96,40,68,76,43,48,46,62,43,95,41,72,46,82,50,62,28,66,95,24,77,5,85,68,29,49,82,74,97,67,9,98,28,63,89,44,88,4,47,2,24,21,24,70,54,33,65,1,35,66,1,8,84,11,86,33,90,64,94,80,84,39,27,27,30,11,35,4,61,23,96,7,71,42,6,73,43,44,98,56,20,46,87,0,23,47,18,81,46,12,44,74,45,16,51,7,23,81,20,25,2,24,56,30,36,86,52,90
5,21,61,21,40,86,13,26,60,45,2,47,15,97,56,36,40,49,88,18,49,24,86,60,59,73,65,65,97,20,14,33,10,89,45,7,70,55,38,55,13,7,9,12,47,61,90,95,85,85,57,75,15,72,45,48,30,4,92,92,51,69,50,94,79,0,27,10,42,19,78,51,26,11,97,1,8,92,56,69,68,73,38,79,37,77,61,83,47,40,60,10,54,76,10,34,60,3,96,89,35,59,83,90,40,86,37,90,22,88,3,3,44,14,64,87,79,12,26,60,76,24,61,66,86,38,5,81,46,44,33,41,13,53,89,52,98,26,43,8,7,60,4,38,89,57,34,25,83,64,5,3,58,41,74,72,91,44,45,47,63,45,16,76,35,60,97,53,30,40,98,24,90,84,41,6,51,95,85,12,55,84,73,51,5,96,13,72,32,87,45,27,90,17,73,26,78,95,26,8
22,13,61,61,91,25,9,50,20,8,27,43,17,7,77,19,74,50,26,69,52,54,49,83,43,58,44,3,11,83,73,27,47,48,92,58,65,81,65,66,80,26,79,17,73,7,25,30,37,46,66,34,0,49,51,72,35,80,81,11,3,21,95,31,5,27,0,18,78,71,66,14,53,47,23,49,35,28,32,30,9,58,72,92,72,62,17,49,74,64,72,80,31,59,16,12,70,80,64,7,86,31,45,98,54,30,27,36,43,11,77,82,99,47,62,24,47,95,99,28,62,65,77,1,9,26,64,73,64,45,36,84,73,47,76,86,60,43,48,0,27,52,78,17,64,41,23,21,23,8,44,5,0,57,56,33,66,56,93,99,34,95,18,60,14,54,5,52,23,58,58,78,15,67,61,11,17,83,58,83,48,13,72,69,66,28,54,87,1,80,74,34,31,24,89,77,86,17,59,17
68,85,16,26,10,75,19,29,37,95,71,60,75,56,11,56,41,84,14,60,79,62,88,52,83,47,37,36,78,46,51,83,76,21,78,57,66,75,28,87,19,36,50,56,19,94,80,72,63,82,52,73,65,86,71,17,98,85,69,24,40,83,78,51,2,10,18,0,39,3,1,98,69,20,98,39,63,6,36,43,62,54,26,69,76,10,95,99,76,44,79,10,44,4,97,14,72,41,11,75,7,77,87,71,15,15,22,68,54,12,2,72,53,80,43,15,21,7,46,92,84,61,77,99,30,76,6,50,42,26,2,93,20,50,85,98,24,83,81,65,72,35,16,46,10,30,25,96,22,23,55,88,42,69,94,8,90,43,66,53,40,55,1,93,73,1,14,45,58,47,12,75,11,71,16,33,15,23,89,95,55,93,27,4,31,48,64,17,79,78,2,38,18,0,82,40,64,28,85,70
7,30,53,40,31,33,12,52,69,22,68,79,40,68,38,46,28,71,31,40,84,3,27,29,89,48,31,74,71,69,96,56,48,82,54,57,61,36,65,79,62,36,40,57,48,93,45,93,30,52,84,30,25,83,16,85,4,57,72,48,48,72,33,28,15,42,78,39,0,93,40,42,29,91,67,50,49,10,54,53,91,52,45,81,34,61,79,89,47,2,35,60,30,69,77,5,35,4,68,66,48,77,8,45,18,44,32,85,1,58,43,42,21,22,7,79,76,4,60,38,23,70,68,62,67,72,38,95,97,20,52,6,87,38,81,90,72,77,83,6,4,36,53,25,73,62,23,20,23,26,46,37,90,6,91,72,8,7,48,36,29,7,23,81,73,11,79,35,32,44,92,16,51,23,65,76,16,44,63,17,63,8,94,42,25,76,39,33,86,63,75,39,85,90,1,3,17,62,60,20
82,16,7,54,90,13,63,71,36,7,72,84,81,13,97,9,76,78,76,98,80,62,0,60,86,90,25,71,31,51,62,40,32,1,27,60,40,49,1,72,81,60,15,60,57,44,8,99,75,95,96,53,24,2,54,52,93,5,62,29,44,17,61,84,1,19,71,3,93,0,76,62,75,93,69,53,10,85,71,61,76,65,70,29,34,4,96,89,30,20,63,46,18,3,53,59,38,27,77,79,58,8,48,86,62,18,22,81,97,35,94,84,87,33,8,42,15,30,15,17,52,35,19,43,10,76,51,82,59,45,89,17,92,46,22,26,72,90,74,40,45,44,97,29,2,30,55,78,57,29,3,90,7,24,13,50,32,43,35,79,38,62,80,19,43,70,59,9,55,55,50,48,47,88,84,47,56,23,9,15,32,13,34,31,73,63,8,91,42,55,42,67,55,45,1,99,11,89,2,50
